73.879,17,-50.191,312,-66.904,43.701,-109,-96,462,-12.221
-55.355,-39.922,5.376,348,148,-173,262,400,277,26.342
321,-417,-95.255,-32.599,-24.395,287,90.267,60.471,128,38.809
-61.9,-383,-476,-97.264,473,57.199,-410,27.442,65.835,-337
284,-158,-71.123,29.137,-161,-4.76,-31,372,-258,6
-301,-44.755,37.277,254,121,-52.686,20.944,-467,-314,-56.017
66.098,-458,62.757,-8.47,-22.578,-271,-81,-220,-305,257
-49.85,45.944,148,324,-143,236,116,28,-65.995,343
-99.95,-38,-77.41,-126,-40,-375,-95.031,23.166,-48,14.749
51.02,35.193,-38.203,40.32,-41.579,-457,53.359,-13.428,14.627,-0.499
-331,-237,18.495,58.452,20,-482,-362,37.722,493,158
346,-482,71.245,2.474,-20.253,-176,-52,-10.402,459,-366
-489,9.288,-99.411,5,-10.231,80,-49.028,-222,380,-407
-7.752,-248,-62.524,-51,-53,238,-60.103,38.919,310,88.24
49.612,-51.595,-467,84.018,252,-18.294,2.187,-57,98,-27.155
2.86,392,-46,-95.371,-6.793,-268,101,-75,287,60.78
274,-55.814,-383,185,39.244,333,-140,-235,-151,56.303
72,-229,-62.626,236,420,-276,199,78.258,-400,136
-135,44.101,28.471,358,-41.119,39,-79.758,58.512,-22.938,-47.659
366,284,265,216,296,-78,-373,-313,-64.576,393
-57.851,356,-36,158,342,-29.721,-37.715,-177,-1.714,39.561
90.29,500,292,75,67.989,-209,43.309,-154,497,-62
-54.078,-80,259,281,-74.847,9.15,-315,-47.523,314,-263
80,-92.404,-2.164,-15.609,17.262,277,12.392,78.821,82.268,-70.276
-405,-137,268,69.914,-232,33.983,58.616,84.002,44.59,-356
73.667,18.585,-15.663,-368,431,448,-265,-58,-67,31.641
-414,-461,61.213,-480,21.779,-226,47.787,-89.709,-72.145,-42.13
274,-258,99.632,371,-379,59.997,-33.895,464,23.921,82
67.631,264,-57.244,8.114,449,51.8,-204,-292,-235,-171
-399,-38.606,-45.206,-299,-9.645,-82.573,94.754,49.317,286,62
-306,25.833,-51.353,-462,214,467,-92.755,-84.943,-429,286
71.404,55.607,278,284,-409,34,-115,80.643,357,265
-19.655,-247,2.231,337,-22,24.435,221,151,-449,-90.334
-248,-259,-67.068,-411,34.409,59.859,-171,122,-64,-133
456,0,-372,-306,52.511,-150,16,161,-99.109,404
-43,42.426,98,62.657,-227,393,283,-181,-118,-382
34.563,62.659,385,-8.078,108,-374,44,-70,397,7.888
78.347,-17.569,53.408,-491,-318,79.66,-81.203,-60.89,0.202,-62
-15,-82.235,15.419,62,-69.426,3.41,-69.419,125,-67.867,-390
66.923,-67.556,-90,20.788,469,-57,457,305,-68,-431
-61.892,192,-33.85,-16.29,36.778,-77.552,458,255,-463,48.579
-447,63.144,107,55.613,-145,-351,-3.619,-26.035,-403,217
-29.827,22.688,240,65.085,314,-235,82.651,-6,-56.489,-476
495,96.004,200,387,20.463,-247,51.077,-35.041,334,-270
-39.675,-207,81.623,-50.58,-57.076,-169,-62.856,-179,189,-73.987
49.228,-91.342,81.061,38.751,307,81.998,290,-93.006,-73,-214
49.943,-68.821,-427,-339,80.174,70.647,-172,407,439,-8.834
-90.882,266,435,-68,-1.657,-37.954,88.534,31.12,52.536,-23
-462,-35.562,133,-16.277,-58.135,-464,-272,-43.518,-269,95.156
-95,-23.335,-222,-137,376,360,-84.15,-47.138,-406,-76.108
-264,477,23,-15.548,-49,-314,67.8,357,-18.232,-14
16.355,21.101,335,39.505,48.935,129,-498,15,-418,-51.514
399,-395,-75,264,-22.768,-179,441,144,-71.383,156
-76.472,53.661,1.986,-409,-258,276,27.784,-390,-35.44,92
174,-129,-174,-486,-456,165,-330,72.835,186,-392
-209,62,31.791,209,22.013,37.049,-9,-160,-23.553,66.6
195,-218,0.923,-321,98,97.393,-489,-102,181,85.444
-239,-444,-24.602,453,152,-369,20.487,-458,-187,23.871
113,-28.884,-383,-41.253,13.011,19.656,-406,-0.697,-317,-66.183
-365,-1.514,252,-436,-181,-45.54,-205,203,-452,-469
-82.494,420,-232,318,48.742,-38.802,156,-8.671,269,497
-456,-379,-115,88,-48.962,-407,296,-111,497,-246
302,67.998,33.063,-385,483,-37.762,-55.034,-73.787,85.292,-432
95,-287,69.86,-53.509,-327,61.353,-176,-34.6,84.625,69.294
68.085,180,15,144,-38.619,145,-452,310,-49.226,248
66.418,-411,-75.739,-17.767,-85.41,-16,442,-19,-333,273
151,-246,-59.82,298,-382,-97.782,-484,45.466,127,468
-5.981,-167,-483,-98.18,-66.523,60,-86.634,16.12,93.59,-72.132
71,-412,-309,-55.48,-14.216,250,-72.205,-70.031,68.089,-58
391,-397,197,-12.357,-212,-56.675,303,417,-229,156
-3,362,-42.653,-484,-86.234,-385,-299,-148,-135,-25.303
89,-428,-74.576,-51.6,29.113,128,36.134,17.55,276,-37.409
239,-223,17.489,10,62.055,-425,60.125,-344,13.762,319
-272,220,15.906,89,16.06,30.932,440,224,71.816,10.366
-364,48.682,-39,351,-211,5,480,11.62,-221,-231
416,360,5,102,-487,-25,95.958,17.633,73.843,224
-429,412,424,-471,-309,-88.182,229,-239,-192,20.002
-8,71.96,370,47.808,88,-94.891,-109,425,-42.326,45.581
26,33,-384,-30.974,34.448,-314,47.609,-149,35.217,112
-37.415,-199,141,75.859,-416,-14,-2.636,275,-167,41.441
353,-165,-372,-67.989,-24.854,-276,-99.541,-63.933,-72,-170
-152,-369,47.816,-251,211,-16.384,-50.989,47.382,-96.511,-464
-52,-462,-443,485,150,-33.821,-52.713,-24.3,-42.859,180
-384,-18,-7.044,83.432,-6.016,112,498,30.447,-309,-95.802
-264,-83.705,-15.805,-31.381,-262,44.245,-53.415,-304,-295,314
-45.811,-198,-46.067,88.801,381,-361,-4.293,290,-25.584,-366
-216,436,-5,9,80.775,264,97.322,-358,64.274,299
-447,174,-66.038,83.516,469,79.237,-25.18,-47.886,15.187,-458
-184,-63.251,76.598,-306,-286,233,341,258,-421,-95
380,-52.387,161,25.318,-188,142,-84.101,-48.284,71.275,17
401,55.375,227,97.163,41.571,97.048,-76.096,55,417,14.948
-441,140,59.248,221,95.127,69,-20.325,-379,55,-30.049
426,-216,63,256,370,-17.19,94.028,-23,-7.372,343
-303,-52.341,-117,1.138,42.589,190,63.306,55.869,83,-62
-63,98.722,-17.624,79.905,463,53.224,326,458,-50.098,-55.121
493,-70.72,-363,140,-75,-64.97,1.357,57,-16.039,-21.224
85.867,383,-81.565,59.446,-228,-264,362,-49,489,67.27
-38.021,-223,294,59.772,89.956,-188,-62,-18.778,136,244
-461,78.186,11.486,313,-45.118,-198,405,91.965,-239,26.944
-80,-77.269,388,497,-95.218,-240,-168,-233,-30.388,-86.632
-246,-389,-19,-338,166,-132,31.238,-4.652,-329,-273
368,64,-59,-24.786,203,-9,-431,33.242,-320,27.472
-117,203,-39.567,-96,45.202,-12.487,-217,355,-32,-289
91.407,-55,209,-59,-256,-8.565,-46.368,314,375,135
-309,-10,-43.569,-69.944,135,25.001,-10.66,400,-183,423
307,89.815,354,-155,81.237,5.41,-474,3.959,17.804,27
-98.708,60.252,203,62.897,-368,-8.016,210,96.097,3.247,-97.653
-245,-37.787,-50.171,-76.753,-316,44.359,-92.516,472,-56,-366
377,119,-77,251,99,84.598,-415,-48.396,390,-27.555
-54,-62.789,-144,-173,384,91.985,170,-92.209,-79.212,-55.955
226,-405,-24,86.871,54.166,-39,405,452,-97.512,-343
-124,-92.01,-139,-39.627,144,79.157,-373,81.66,157,170
-42.423,149,22.277,358,-186,-94.163,-99.592,368,368,12.768
-55.618,180,-90,60.441,77.202,-26.644,338,474,-80.774,73
-39.342,29.174,-71.906,76.366,-2.422,327,-471,54.072,-20.734,340
254,-295,-400,498,-116,-222,455,-108,17.886,-46.766
-3.083,82.084,44.455,-361,10.679,-53.43,335,71.261,-319,-88.302
-78.078,-48.119,38,-48.587,-76,194,373,65.13,450,-32.197
-87,-189,96.522,324,263,-218,409,-25,32.474,-323
-21.134,-96.375,34.998,193,-287,-127,471,7.395,83.255,357
-63.661,-427,-40.291,-27.718,-189,-279,-28,-50.624,-34.779,-110
-95.453,21,394,-262,-147,317,-7.508,86.311,129,59.411
395,-76.054,39.357,-347,91.139,10,-102,-73,358,-295
-39,-106,-33.84,7.344,160,-77,85,13,49.088,-14.739
-85.451,64.927,-498,-59.936,-6.035,-425,-25.143,-331,99.063,328
-191,-341,-36.07,192,-77.27,-82,-88.762,-64.696,-479,455
-182,8.758,1.746,-51.374,-197,-2,32.017,-38.304,119,28.229
59.126,181,11,90.864,81.003,83.356,76,81.579,-8,299
240,-190,-28,481,358,458,77.224,-93,321,-83
-88.196,354,261,-305,-86.083,-484,67.036,-45.158,62.055,243
73.871,224,491,-47.813,-54.065,97,97.462,-77.32,12.314,-27.062
70.41,-9,-483,75.34,-87.461,237,-182,72.685,-426,315
-114,-422,132,-28,-9.793,-87.519,-12,-95.321,60.482,-2.053
269,-96.662,-363,91.222,-186,338,-161,20.719,326,-115
-95.469,438,-6,291,67.91,-79.625,90.349,68.853,-33,255
-416,-27.409,11.425,-66.589,-42,-17.765,59.406,-165,46.601,198
310,-374,100,50.798,144,-10,67.914,-341,-101,-45.475
306,55.475,2.526,-17,25.042,-30.382,85.859,-348,-39.715,83
-96.207,87.543,29.641,96.666,-85.682,-475,42.107,113,105,60
27.756,-47,-56.346,-59.468,48,-280,223,-46,-50,80.472
-216,-493,44.064,54.404,-448,-49.428,-171,-61.652,95.119,-312
-45.692,56,51.301,93.75,-228,-305,116,-23.34,-32.063,22.018
-97.26,-265,-18.128,235,-44.243,-91.006,360,-381,395,43.171
-400,183,-281,-86,97.201,-425,249,-24.193,-417,78
-38.716,346,-379,-154,-394,82.629,125,44.435,-352,-459
-33.866,-1.574,-49.008,359,-69.724,-433,-220,-455,-145,-292
472,356,-65.161,-134,-75.277,87.317,-299,-272,-13.724,130
-274,88,67.56,-111,87.505,-60.041,-75.712,-437,481,-226
-34,-29.706,-63.352,58,-125,-23.996,-108,56.341,-166,-78.961
-35.323,-156,-132,-457,-264,-259,174,-381,-314,-114
-91.988,9,-393,-92.964,276,27,-404,-71.384,36.471,-14.089
-355,54,214,-348,-494,451,-52.104,391,-359,131
266,-12.692,86.348,-65.63,290,392,-72.002,378,-244,-108
-149,23.272,-2,45.935,-73.78,-38.847,124,-75.847,-495,-48.444
52.446,264,142,-7.519,297,-10.984,-113,53,-13.68,-94.502
-487,-41.459,-442,-417,-145,-440,36.486,65.696,10.183,44.075
79.963,-260,59.997,-162,-229,-130,-110,-26.225,-346,77.933
-89.984,-2.074,36.854,-87.613,-99.945,-431,101,-259,-84.079,345
68.516,298,-59.981,409,-44.554,-10.258,-248,-419,-82.87,277
-303,-500,-317,-339,73.668,-14.906,-329,-3.273,420,55.894
32.566,27.534,420,-228,-38.605,-113,403,40,94.998,-222
255,-56,449,-2.184,-92.529,436,62.486,-41.31,-21.24,-298
99.544,-27.454,-47.827,-247,402,-258,-44,-72.612,-217,41
-123,78,35.148,-419,-97,-28,-40.627,-212,232,185
52.761,484,78.865,-26.807,78.203,-17.823,34.029,-50.863,96.259,205
239,-64.358,61.247,-266,-37.987,-5.871,-405,6,-76.062,-365
64.335,470,-321,-266,45,191,-185,500,-13.369,-85.68
-177,-61.654,-407,-148,-13.567,443,413,-95,-182,61.643
42,184,-355,-99.747,-195,82.846,35,-437,148,91.332
-80,-261,-495,-180,101,46,55.617,-470,47.769,135
-179,139,-155,-15,-8.597,-115,-219,56.289,150,-90.415
131,84.424,-248,-63.927,234,27,-14,77,-25.234,-93
-94.797,485,62.045,-439,-153,-89,46.02,466,38.781,26.153
-7.149,73.509,-76,207,-94.26,249,-93.212,114,-213,-1.453
-55.268,43.75,-3.674,118,65.896,-295,-219,7,385,372
21,-63.036,-156,262,-307,-335,270,-368,-317,-59.964
54.516,-488,-52.574,-47.811,307,-138,-192,45.821,-491,265
-54.566,-34.499,-43.752,50.482,-5.849,90.476,-40.476,220,372,-178
-39.038,123,-3.914,-309,-266,-96.382,0.389,80.814,73.717,391
384,-393,-150,52.411,95.164,-248,-7.847,-79.464,19.125,-99.927
-397,300,69.709,366,-63.172,234,-17.579,-27.047,331,-323
99.984,337,434,500,-63,-61,255,82.386,97.839,-237
-90.153,-419,109,-102,-18,328,388,75.851,87.043,17.432
-14,430,-77.174,147,-46.026,-60.777,-54,16.504,60.405,293
-133,-88.383,73.919,-24.342,-52.136,469,487,-88.179,-81.753,461
-115,-2.248,16.063,106,-332,-7.742,-477,-362,-124,80.362
-5.435,80.856,129,-381,8.973,-59.804,-94,386,72.156,-16
-0.65,-72.654,-379,-17.399,25.686,26.076,90.607,-298,-8.914,-291
-42.034,-426,77.204,-219,-309,-74.996,-55.825,268,367,-164
-93.264,-82.679,32.081,336,99,74.414,97.486,-68.749,-288,320
-480,34.321,-129,14.181,42,-11.375,37.914,17,-86.229,-73.069
-111,-31.935,-310,-82.823,465,326,-93.343,-427,-321,-328
72.893,-83.141,-7,-82.638,192,-67.75,81.225,31,53.876,-91
175,-428,-66.784,-86.787,5.779,-349,-65.17,24.014,28.144,-159
244,-424,270,-119,99.936,-77.75,67.856,254,-186,-203
91.412,-32,-46,31.204,-406,-15.114,-493,-389,-57.06,-346
500,74.267,-214,-14.588,-18.537,-5,499,-103,229,-31.845
213,-68.236,99,-114,185,330,51.244,-44,126,-48.75
-41.254,-301,61.851,-222,-232,49.072,-46.074,167,-92.489,-98.764
7,13,-56.869,-79.94,-160,33,-302,-319,119,-396
154,-1.456,-83,-74.753,-78.968,41.857,14.135,-378,-41.686,-475
-233,-434,373,-47.009,478,-277,-133,482,75.343,-48.021
34,61.247,97.208,67.679,474,399,345,-193,-21.971,-41.91
255,275,-259,-485,-133,-302,449,146,-23.379,-95.601
1.343,293,-11.567,-285,-130,30,176,75.698,216,-6
104,-341,-371,-166,-6.058,75.309,122,-18.459,225,456
-166,219,-272,69.967,240,28.29,-76.943,263,-476,-274
-316,-83.346,-459,-373,209,82.96,76.243,11.15,-246,-198
412,12.364,24.541,-388,94.241,3.418,75,-21.522,408,-408
-38.451,-59.032,159,69,-488,-97,-299,305,-483,-377
-56,-24.547,255,-17.525,-68.134,-99.073,37.328,-78.84,335,-76.674
-147,65.713,-219,-367,84,-5.281,66.302,-187,90.678,-14.192
-99.207,-455,-170,52,366,-323,-88.848,12.921,23,43.301
-58.458,-107,-287,481,-237,-440,8.098,201,-37.363,83.698
-344,-329,75.615,6.406,334,40.858,-87.431,77.268,37,48.228
255,356,205,292,63.441,-339,376,112,120,116
-156,186,-21.095,77.738,289,7,-35,480,-432,206
12.5,-260,212,-78.935,361,-43.052,18.534,461,77.383,77
56.414,22.231,-178,-12.275,309,-100,488,-382,-20.977,40.697
191,-90.737,30,7.191,-11,81.919,20.671,-271,-81.254,51.368
35.595,478,444,-225,96.8,49.028,-154,20.564,79,226
-36.277,-85,-187,249,79,45.24,-399,-187,-96,-10.503
410,21.166,38.477,242,359,10.463,367,94.736,-52.659,-51
-196,-394,230,20.325,-474,354,336,364,-79.442,-379
481,-279,28.422,-134,-164,-145,-33.328,383,-259,78.31
487,27.092,-401,-47.98,-325,-49.389,-176,-96.598,24.677,64.861
-70.078,-473,3.554,-54.092,-63.713,-10,-49.361,85.548,-242,-55.131
-433,-444,-52.411,274,48.998,52,72.536,-12.144,-6.107,-97
-92.138,64.548,80.64,-212,-346,19,55.291,244,-285,82.667
-3.415,-87,361,141,41.311,330,-377,82.122,-246,79
22.154,85.742,-91.924,-388,-71.2,-18,88.535,-320,41,3.207
197,86,-257,-6.095,25,-393,-14.448,275,7,-63
485,14.874,66,-423,327,41.95,74,382,-429,-43.746
222,8,357,-426,24.324,37.088,-18.863,-52.149,38.608,132
-8.258,-496,-216,19.315,23,231,-490,-197,486,-94.231
5.03,163,-36.58,-68.878,-229,-46.278,-163,285,-39.645,-25.969
-296,76.585,57.144,-65.184,-97.647,-245,-275,-8.415,64.666,365
-19.876,-168,-3.898,322,-136,-212,-294,213,11,-79.085
-36.409,-112,-73.242,-56.82,457,74.837,41.72,24.427,-32.341,365
-386,-190,-79.489,-2.496,-57.211,-152,455,93.368,261,280
51.969,285,-54.984,-11.479,13.959,-90.666,86.122,-25.272,-105,-421
-19.263,67.253,335,46,64.524,289,-16.289,-52.328,-306,47.574
-214,294,-3,-291,44.694,-383,68.851,-404,-278,-273
-60.148,-58.768,-11.898,323,25.872,331,-4.112,-81.017,-11.487,55.783
493,189,293,125,-25.176,1.001,50.663,-75,253,278
96.267,-440,1.021,146,-28.682,-114,-6,-129,-425,87.414
57.791,-245,-86.936,-4.026,-46,449,-92.739,2.973,-28,-7.025
-359,-439,58,47.792,-5.142,-377,76.442,-86.98,94,51.889
-166,49.06,456,-442,78.562,-75.987,463,13.909,-417,168
-47.426,-281,-268,-276,-370,68.335,-9.406,-155,4.207,-466
-290,26.815,97.662,72,243,-88.73,-237,477,-378,-35.68
-147,423,-88.113,-10.378,-143,37.54,477,23.066,93,-60.678
227,-66.058,-85.68,-74,-28.455,67.464,60.188,459,53.733,-132
-317,22.78,389,-396,331,416,93.919,-283,-34,-206
-159,37.97,480,328,275,301,-23.821,473,-455,-425
394,35.314,-199,353,44,300,-154,-318,328,106
-5.843,-0.708,260,2.263,222,-392,40.138,88,58.626,80
-272,99.963,-85.546,-37.395,-14.079,1,38.04,32.794,149,76
291,0.386,-216,-259,-8.345,6.344,-27.249,-158,-10,-64.299
66.561,-61.141,90.373,16.456,-65.079,-72.152,-220,-337,-467,-460
-70.503,-178,490,36,29.433,313,11.992,17.473,246,256
425,-115,18.568,87.783,-276,246,57.691,223,2.734,-13.492
421,-36,190,57.882,-424,-102,-98.306,-178,-443,-17.468
-47.956,40,-82.02,-33.818,453,357,-104,9.365,-75.991,-55.842
376,-462,-96.979,-169,-100,61.626,-328,-22,-292,-417
-53.244,10,74.862,-177,-16.894,-86.885,48,-269,66.273,-0.145
-475,72.147,99.056,-377,-8.902,131,44,16.27,-156,-415
-17.177,-366,-465,61.05,78.373,24.868,171,5.977,33.514,494
41.899,-213,37.808,-317,-456,-97.346,227,-24,40.106,216
364,211,472,-82,-251,74.273,-96.075,140,122,-457
-8,229,-22.42,-81.116,26.823,-103,81.276,124,28.945,-37.531
356,15.794,-86.78,-35.593,63,-67.718,-351,-477,-90.828,-68.101
220,-300,218,35.444,10.082,-55,184,-333,-459,-197
74.106,-21.849,-92.057,56.64,389,71.885,44.842,473,-44.637,-87.824
-63,286,337,-54.748,113,-45.14,229,180,17.916,69
191,-180,-168,-18.929,99.793,135,-7.608,-75.974,6.728,-73.484
47.531,-92.774,-255,-80,-71.975,62.746,26,42.029,141,-7.861
213,20.92,408,-420,-74,409,-454,31.383,-338,-134
249,46.582,70.051,297,-76.236,-2,-8,228,200,-415
-79.465,-59.075,-107,-461,486,214,21.131,-482,87.658,28.076
80,-98,37.633,-84.429,3.627,92,404,-48.037,144,49.531
404,-428,65.165,-488,-3.469,65,-29.349,17,14,45.351
10,25.939,-428,-95,55.427,11.604,88.431,322,37,-58.652
175,14.746,-362,-81.831,-315,95.498,-19.906,143,-84,-24.004
-8.395,218,95.972,-9.478,61.694,341,58.633,434,52.215,247
73,-14,-5.861,91.247,76,-28,-27,-94.381,29.517,264
490,187,76.861,-342,65.345,-105,480,369,54.781,3.06
-56.267,82.32,-9.45,98.528,-391,348,-412,468,-57.414,68.793
5.936,66.523,-461,-270,-164,95.389,-68,-486,-65.086,-100
-0.265,-61.354,425,171,65.017,374,-321,24.875,40.087,-103
-54.262,60.825,-82.055,232,45,283,-49,-37.943,18,-450
-461,428,-385,-147,-77.733,-433,-441,97.602,-194,381
418,70.724,-261,43.753,82.267,-89.383,-67.908,-487,395,465
-79.273,24.122,-0.288,-484,7.755,-76,43.634,65.253,0.375,-380
-44.949,227,-433,457,18,-260,-162,56,7,84
15.612,-178,69.327,-24.329,-258,50.405,-59.156,226,-302,-9.217
-409,9.561,-70.449,28.141,337,-148,-230,50.501,-250,59.188
77.607,446,293,-212,73.857,324,-253,-269,81.235,-300
23.472,-129,-89.63,-52.588,18,474,-78.579,89.631,-470,40
-44.809,141,226,2.59,126,75.666,211,-306,315,80
14.579,-54.587,359,-34,-314,53.697,-269,205,283,-246
14.342,84.287,105,172,254,-135,-352,40.851,254,33
87,88.528,417,-82.205,-307,253,76.273,-322,-195,-12.001
334,429,269,-286,-402,66.161,-39.084,92,-127,161
487,266,411,-200,464,6.033,-199,-384,57.495,-42.597
17.943,-446,25.009,-13.663,11.197,301,-380,-135,57.303,-420
-270,313,73.011,-383,-401,89.212,-304,-408,-49.318,321
-66.837,-208,399,234,69.355,-284,-36.826,31.91,116,485
97.335,37.04,272,493,27,214,-34.672,34.501,-367,258
-158,322,-15.071,-76.575,231,-324,27,-45.906,-302,-44.123
182,-201,284,-19.436,-13.963,21,-331,38.095,-390,26.279
37,277,50.351,6.582,-126,38.087,-244,500,48.83,-79.284
80,-415,308,102,367,100,354,-1.106,-96.811,42
99.798,79.039,-349,9.9,-81.496,96.691,-297,-203,411,-373
-56.858,92.193,308,-250,-387,-322,-22.766,-331,63,317
-13.576,135,23.005,-79.333,-0.808,-75.632,-410,33.544,81.519,98
19.493,415,-49.965,-72,55.591,32.835,-425,-41,-267,106
-198,-94.494,31,-301,-329,68.596,-70.573,360,42.595,421
302,-167,310,481,-479,91,-284,-76.959,208,500
-29,38.964,-197,71,452,-238,52.764,28.732,-66.433,21
92.572,258,68.429,-318,60,-461,-18.24,67,468,-86
-57.774,436,77,-73.429,-31,-99,63.971,40,420,-56.792
-385,-92.543,-66,-113,390,-67,28.012,421,-278,42.059
269,78.619,-51.309,-162,190,-24.309,114,-36.515,77.831,85.012
-452,-277,37.297,95.376,-44,-88,25.649,-1.522,-32.08,-40.297
473,32.041,-82,-448,-372,-403,28.651,404,3.463,-91
167,104,-203,-182,-43.134,144,35.342,-92.613,-148,-153
-282,127,-397,-86.352,205,-78.347,343,-273,-282,191
420,61.912,-77.996,-417,11.642,285,468,46.14,44.591,62.162
77.343,-389,242,-23.484,409,170,429,282,-22,-97.623
-80.608,255,-157,-70.922,359,-103,200,229,-41.822,32
29,481,83.739,490,27.544,-377,77.939,-17.951,79.181,75.68
121,-181,58,-185,35.288,-442,11.653,-385,-179,-3.438
-462,99.552,-43,-167,455,372,-283,-70.187,-59,489
262,238,13.671,-206,-144,72,-48.711,64.313,32.714,-92.108
474,45.283,61.786,-30.232,-34.39,-29.907,-225,10.066,-396,-64.062
-128,-89.655,56.02,-384,-348,17.023,88,77,336,-13.48
-10.152,-0.559,294,52.95,-23.661,-25.924,32.385,-18.426,171,267
18.532,-0.471,-88.051,-269,-40.755,-13.746,-44.774,-96.059,-78,49.152
-306,-316,18.879,-13.331,-201,-13.549,303,27.927,85.021,-315
80,-105,75.713,0.094,-19,492,417,249,-158,-55.349
77.915,489,231,25.016,-89.019,-41.183,-27.959,-159,-2.869,-499
28.832,-131,107,1.141,62.259,-34.93,129,333,33.11,-12.238
68.218,-175,327,-56.391,-257,-12,-50.089,-266,-55.554,-79.732
221,-53.823,-469,-421,-96.792,32.818,-39.884,332,-47.626,63
-156,233,59.502,87.011,-73.562,-2.356,-62.581,-29.004,310,149
-2.019,57.19,20.344,355,-405,-19.849,279,50.242,277,11
69.848,473,-3,-86.958,87.903,-19.534,20.245,-39.553,-9.576,-6.352
-15.642,331,47,24,-50.029,-82.982,-90.76,-201,105,-99
-10.691,-18.061,-66.238,155,277,427,490,-115,-32.568,51
-56.189,2.5,-37.482,-69.582,257,-63,-241,-26.994,33.503,271
-41.445,75.791,-29.491,219,-274,-49.016,-201,167,59.779,440
-204,58.139,318,358,-425,-13.229,1.079,37.841,-340,-80.65
-219,89.983,475,-412,-332,-192,408,194,135,-446
-45.895,-167,-60.051,84.686,-101,-5,60,-26.004,59,-78.286
-138,-394,317,29.244,92.28,-10.64,-195,63,-32.996,54.846
25.211,121,-22.933,-57.505,91.195,-87.353,-66,27,67.895,-378
-4.567,-347,-411,78.455,-16.499,-330,22,-10.171,-478,-62
245,-48.503,-489,-225,36.583,0,204,55.581,-74.612,128
55,58.69,389,-445,94.851,-14.407,51.513,163,-12.728,-1
-69.103,455,-19.749,188,-70.925,-226,322,61.595,148,-288
72.736,-34.504,-82,-98.156,-57,-37.903,-131,346,332,-238
228,-17,97.93,-297,166,128,-15,-92,93.134,-65
-44.558,412,280,78,68.175,-315,88.255,-44.435,72.42,-72
-37.301,-372,-66,2.149,-35.731,-41.826,265,-312,49.494,59.563
-71.679,-469,235,-37.734,-34,-4.083,241,26.574,-471,-19.298
-459,75.957,206,-385,-64.319,-280,16.969,283,497,16.871
-78.627,-191,11.494,26,381,-448,-17.674,-11.854,-53.374,34.388
-61.283,75,98.628,45.284,-43.773,66,29.812,75.741,69.623,58.536
299,424,9.813,-370,-1.623,482,245,-47.864,-335,-488
-92.444,359,5.201,-21.953,-10.944,-39.005,-312,-350,-90.61,-295
12.58,51.09,80.907,-378,-215,-5.954,-444,325,26.827,-3.646
-24,-382,107,302,-39,-40.635,-1,363,-39.545,-68.341
-97,-213,-120,-84.66,298,-6.947,194,6.732,13.949,86.999
389,-98.469,-94.765,457,-211,9,7.64,-340,-34.841,203
27.984,-401,14.689,54.335,-298,8.918,91,-126,-338,23.891
-30.884,-177,-269,-42.642,-43.505,192,449,-192,38,71.989
-24,-30.48,-269,-416,-378,439,318,-16,69,89.885
132,162,-42.77,48.14,-166,-340,39,-88.699,85.737,-434
342,-53.425,49.151,-99.015,491,-234,-61.484,-52.188,-183,312
342,171,-179,343,-31,-90.828,-299,-249,-100,-5.403
459,-151,-20.694,374,271,11.711,392,352,-376,-492
316,-354,-95,70.132,22.332,34.278,12.499,-356,362,29.647
-63.302,-48.869,110,369,-67.694,78,60.549,64,-133,99.329
53.628,42.782,97.61,13,438,460,-338,443,49.773,-38.31
32.062,-469,11.607,24.457,-65,-25.795,-435,-149,86.475,-208
469,287,180,-234,58.803,99.783,449,497,-16.538,64.643
-354,-42.806,18,-15.654,307,8.097,-70.053,-78.315,-450,-63.603
466,16.797,-51.908,155,189,-45.063,-364,-83.699,-87.972,-57.55
-173,-6,62,-74.74,-191,97.864,206,130,-6.297,52
-30.468,35.199,-459,-28.631,-51,-157,0.95,75.585,21.144,470
-500,341,334,41,-78.691,-11.873,-90.824,-355,-76.181,-91.146
366,83,-75.508,49.438,443,-304,149,-51.886,-352,-407
-259,449,170,42,-239,325,-13,495,-95.501,468
421,-247,-99,-238,-75,-7.378,307,-498,-32.894,11.451
-129,67.144,-478,-93.875,-80.121,-422,-0.252,-72.402,34.298,-371
-456,-21.106,48.018,363,128,-44,-95.354,35.022,192,-250
66,-38.589,-34,4,-332,-209,-57.037,-304,-92.414,284
-101,401,70.259,203,438,67.136,38.757,230,75.08,-13
291,-219,236,434,465,0.006,68.906,-80.143,-32,305
-162,50.651,-50.91,400,-35.465,-79.289,-324,-336,-82.998,-98.159
-420,403,-474,-366,-35.721,189,-53.184,-17,458,-60.863
190,72,172,-6.294,85.162,-86.279,190,188,462,-224
-30.679,137,20.176,195,15.269,222,-421,79.82,49.713,-194
315,-62.02,103,-292,305,-245,-61.584,432,79,-417
-64,-93.063,66.745,-87.616,6,69.214,-86,336,-1.226,-439
405,-435,248,35,58.805,-49.945,168,-91.496,67.303,-8.652
-21.186,359,-470,384,-386,-222,92,2,-54,-99.23
352,49.313,-9.312,-138,328,90.144,95.34,477,169,-46.467
10.756,89.262,191,40.045,-68.987,-438,99.806,48,106,-85.429
92.572,221,-63.112,-87.547,96,-492,-21,-213,-44.318,2.307
394,433,60.225,3.904,-62.819,48.863,45.415,-65.721,64.727,436
-53.913,81.028,2.66,-202,-119,16.31,63.698,-3,-316,-2.586
