-87.094,398,94.789,74
384,427,-84.709,220
-174,-84.842,-85.933,161
-84.25,-24.02,25,-450
102,-127,-95.041,-2.508
20,-98,294,-199
65.077,214,-2.237,-231
285,-309,31,264
324,356,56.979,-199
4,434,-80.145,-240
-86,339,-22.668,395
-5.006,30.018,41.264,-327
-313,-67,-41,-100
298,-250,79.892,137
24,-165,367,-38.179
13,22.572,45.579,90
327,-477,-46,-132
154,-396,12,15.901
-111,16.175,-322,-51.748
-481,12,32,22
-75.977,-67.773,79.414,26.582
-207,-41.411,347,-311
115,-94.679,119,77.862
-294,78.05,73.332,-452
-97.491,-95,-39,-241
-20.087,122,-12.283,102
64.269,5.882,-73.236,81.243
482,18,-97,79
240,195,-223,46
282,-97.015,38.859,-395
-21.336,-29.241,80.186,-461
-204,422,-287,-185
9.993,-50.087,365,-240
-62.985,33.864,10.241,-270
-454,-229,97.797,336
-5.941,-117,-59,55.268
213,-33.573,191,-102
-5,-22.682,88.111,16.99
-95.992,-91.635,-96.474,420
-74.7,-18.682,-8.671,-309
-259,307,35.711,327
56.499,59.325,-74.747,-13
295,-141,-84,95.302
27.482,395,-32.699,310
-155,-68,260,206
3.651,-313,463,-361
29.613,-381,-145,74.536
50.645,44,434,-83.612
-73.73,71.792,45,-84.259
56.302,201,-59,188
-88,-82,-56.438,-112
-211,-31.607,65.159,346
19.536,-26.227,-172,484
-452,50.929,92.601,-229
-68.381,178,36.247,127
-223,-58.213,-398,243
320,-269,-468,-419
4,-192,40,24
-57,340,-135,-76
-38,-40,39,117
60.012,498,-18,-413
99.204,-434,320,-72
242,-35.658,51.737,341
173,-359,12,-49
97.814,23.963,54,-347
28,-296,80.87,97.886
10.464,43.458,204,12.699
326,-56,-205,14
56,283,72.883,-403
77.028,-53.645,-183,325
-94.901,23,45,90.57
-436,-422,432,89.727
-382,91,287,6.342
-27.289,28.113,123,-279
3.383,-5,9.424,137
-24.852,-1.359,-48.348,467
-334,292,3.005,14.786
-284,-53,26,-169
-204,-19.262,-374,347
135,83.049,90.043,-36.596
-3,118,430,-210
116,6.673,-54.69,156
-77.543,-3.718,-32.796,-315
-13.494,-31.16,-185,-1
-406,-358,-402,4.96
47.735,-62.833,50.901,-437
5.135,-85.566,-36.606,58
-41.648,-43.511,-22.972,-85.468
-129,60.83,-119,69.003
374,98.938,-147,-57.043
-56,-48.953,66.975,47.015
84.883,2.103,195,483
220,-26.291,18.347,-228
-439,-326,-19.95,-110
-355,-39.062,96.146,484
-215,-217,-405,23
416,15,-259,68
356,13.294,-53.878,-122
-496,263,203,-391
-31.268,-50,-397,-448
-17.855,56,-29,350
-438,-53.212,-212,-79.358
288,235,53,98.729
320,-69.812,-55.396,18
35.791,-19.725,-168,-369
243,-192,37.586,-55
-114,171,-48,33.121
-27.182,-79.559,-8.512,421
66,-19.853,353,87.865
167,92.961,141,-54.328
77,220,14.192,391
-91.138,439,98.029,-492
-17.739,-97.222,-408,-305
-66.181,-8.032,-100,440
11.063,19,480,-34
-273,-415,446,-9.227
-58,124,-121,16.238
-57.604,-9,-204,-407
-32,-316,-5,236
377,-204,16.473,-66.342
-306,17,335,50.324
98.133,373,-85,479
-33,16.279,-308,-395
-26.759,226,115,41.064
11.232,-41.367,15.154,478
-11,9,497,-36.957
19.118,-78.829,6.38,419
90.014,233,-22,96
28.797,331,339,7.173
-441,69.42,14.749,-93.435
-23.443,-373,-83.839,-68.659
326,-328,-21.619,-73.696
-88.8,467,-20.335,-33.694
-72.936,86,12.36,29.12
-14.747,-88.966,31.777,-376
-241,-2.492,-337,-14
426,-81,24.512,-96.384
1.02,14.461,-224,44.487
48.838,-390,147,-474
434,-83.006,-476,-28.982
-54.437,53.59,0,110
57,49.875,466,-3.672
-138,-42,-48.722,-105
48,-53.131,-328,91.955
-228,469,-94.097,4.037
455,458,-74.624,164
69.135,11.127,-256,-252
-94,-25.703,173,329
-100,96.119,-38.183,-372
-306,91,-68.391,-3
-97,-312,-299,36
317,48.685,-167,270
216,67,-81.298,475
66.188,495,-355,60.608
-433,136,475,451
-29.853,-442,-91.951,-336
-8.374,-61.42,-435,-177
-39.003,284,3.153,-54.063
-31,460,-73.879,-481
209,342,-55.854,289
-4.74,-73.106,-27,-357
229,-431,91.509,7
392,185,316,-68.779
-109,-107,47.437,-39.726
59.694,-416,-62.439,-189
-120,-25,352,-151
271,-64,-470,-460
-42.095,211,68.081,-310
-185,-14.928,-107,-98.27
-3.878,-73.031,-63.473,-18.502
403,53.854,490,-92.766
-66.578,-17.214,-136,-25.963
76,103,73.119,20.285
484,219,51.668,56.331
-10.781,8.877,-446,-70.91
-92.132,26.163,357,-39
-68.935,-26.925,-110,146
-67,256,-82.534,24
-146,209,78.319,57.015
-96.114,63.21,274,-80.108
365,84.009,78.504,245
82.21,-433,420,-83.919
-317,42.753,-230,9
-58,484,73.785,-217
-120,-103,-101,-2.604
-56.273,-31.325,-446,24
-21,239,132,-311
-63.688,-50,430,-249
-31.846,18.921,29.817,-216
171,-179,-3.487,346
-57.626,-71,21.382,96.014
480,95.124,114,332
-52,-51.239,48.267,11.377
-52.223,9.952,74.385,6.845
-230,271,-89.047,78.02
-89.596,59.882,-403,-24
-95,322,-0.685,52
43.439,27,-72,198
420,104,71.801,30.636
-107,-494,-366,-160
-24.396,-19.22,43.644,287
38,367,-91.238,-40
69.455,-13,82,-24
435,-31.92,111,-147
-97.434,472,360,-319
279,474,-368,356
16.676,51.686,-29.908,42.746
98,412,-414,15.008
-16.294,463,26,78
443,-153,195,34
-27,12.177,-9.742,-44
-343,-5.963,-245,-27
26,-0.074,-403,99.424
306,368,-168,-82.143
166,63.469,-66,-24
-77,-78.965,286,-212
-291,242,50.85,19
-79,293,-68.36,-371
51,356,152,245
38.764,-37.52,-476,-416
10.197,-322,-455,86.396
30,-247,22.64,-461
-494,462,-39,481
-10.609,-20,120,216
-283,-96,-155,-104
302,-457,-27.933,68.43
-78.799,-40.239,-472,189
57.254,44.805,-17,8.846
17.517,460,-88.69,69.411
-23.916,169,-407,432
203,-55,91.462,-60.702
441,-68.546,36.507,79.369
37,172,-244,313
34.378,57.331,90,55.301
90.036,-27,-380,427
-7,-406,-35,12.058
454,219,36.313,-25.38
-330,344,106,-329
36.967,37.659,204,62
150,87.358,-6.2,21.388
324,28.201,208,38.283
-443,266,-6.349,-376
-346,-31.157,-479,62.79
-45,-47.023,60.072,-75
-325,130,75.881,260
247,57.12,5.767,-309
-263,-363,94.447,477
7.653,325,348,-83.141
-249,97.432,-337,-3.07
-230,-469,15.615,164
77.872,-49.939,201,-265
-215,-184,386,-475
-440,-318,110,-123
166,357,-32.881,-161
-497,-35.69,89.382,-39.95
-464,267,8.812,-317
-67.397,409,-426,-32
434,434,-1.399,477
62.766,-64.831,-228,-17.32
14.428,-23,-62.421,-329
65.915,-84.911,-308,474
-269,-12.273,11.667,320
-20.171,203,60.858,-186
160,-76.292,85.134,-466
75.586,-435,-359,-53
91.021,-9.839,-39.449,-480
-91.806,26.75,-79,-174
351,-34.29,71.291,193
-319,369,-183,34.327
315,-374,82.858,470
-11.612,369,369,-53.56
-135,-328,-219,10
-41.706,-8.441,-432,-93.189
17.359,101,-92.705,-371
-169,385,-109,-450
-41.922,-189,66.179,212
35,408,472,404
389,116,-93,-0.442
-4,447,120,-1.749
-431,-45.887,-248,-5.037
-121,227,19,-129
119,-27.503,-51.146,-60.07
-25.084,-220,-170,271
15.917,-196,3.983,95.913
7.329,-48,-54,63.586
-51.9,-99.829,70.82,-221
-13.423,89,323,-27.637
54.36,444,35.289,-3.11
66.241,-330,-39.856,34.377
33.036,11,292,-119
360,446,89,15.509
384,32.662,282,45.457
337,-41.046,25,85.21
-222,365,-27.94,-128
-74,12.623,-142,4.782
-36.945,23.106,-449,68.349
435,52,442,-215
42.141,305,435,37.357
82.309,466,-49.99,453
59,37.243,73,-80.563
41,1,19.028,-493
43.186,-475,-52.028,-98.319
76.63,-129,-305,143
23,-442,350,10.248
33,205,259,353
-480,348,-179,-295
76,-150,46.086,27
-21.438,18.816,-134,-51.575
-47.922,48,-141,114
-18,-3.206,-19.52,-169
-55.959,-55.409,23.59,-88.322
75.616,32.398,493,-215
255,15.112,-15.042,-52.067
-169,214,-14.947,-74.365
82.562,10.257,-487,-316
132,99.582,-21.825,247
14.49,65.037,-22.881,7.455
21.194,14,400,-279
10.639,-150,71.043,-420
-55.17,19.592,407,45
-32.022,-32.262,477,91.362
283,-428,-218,296
115,-66.097,-47.156,368
53.143,408,245,-5.112
39.787,-2.924,-51.254,466
210,225,-63.867,162
-99.772,77.833,277,-448
228,-99.81,94,387
59,-31.993,-206,-73.942
458,96,-60.435,-407
-99.769,-27.12,-368,-49.137
245,163,343,387
42.943,267,-0.867,-286
35,83.78,-12.395,-28
35,53.241,88,3.182
-269,287,91,46
-51,12.836,11,-109
44.508,-477,-98.074,-75
-275,53.136,116,-376
406,-12.339,0.182,-38.608
335,373,91.088,-287
31,-393,80.625,-33.106
-274,-405,-314,42.174
-27.643,-120,369,-477
136,0.076,202,-365
378,-223,-90.054,487
-423,359,476,487
-405,-473,306,-227
45.934,102,93,186
39.245,78.027,-19.299,-12.799
89.695,-18.944,492,-38.883
53,-366,-393,-245
127,10.455,-292,-28.141
-121,448,-352,69.941
66.821,-92.855,97.446,452
-479,-11,-165,-62.531
-0.7,-64.453,21,416
294,-4.165,227,37
-20,3,395,25
430,-93.436,306,59.256
302,-11,31,31
84.068,0.43,-415,25.09
-7,295,-248,-300
7.56,441,-60,-13.329
497,-39.478,-57.168,14.515
-316,-0.011,-76.793,428
-356,2.044,131,321
-0.054,-458,-80.843,1.786
-113,454,-477,252
-45.385,77.74,62.434,238
-7.772,170,75.125,-6.387
420,-1,253,99.356
-395,1.762,-102,-295
-273,-341,36.59,-28.592
-91.733,245,318,-432
70.836,9,357,-2.259
-188,227,272,209
121,264,10.638,25.519
52,96.575,284,-452
-235,3.797,-23,9.493
-89,-197,-496,332
40.196,-37.118,-366,130
141,-304,-484,461
-315,34.97,26.437,140
117,-404,25.931,42.48
-366,-220,130,-150
-236,-140,-23.538,32.858
29.747,-276,-14.414,-304
-30.226,-200,299,64.414
-411,19.305,216,-147
-161,-59.189,466,-30.269
74.857,343,-79.191,-433
190,-347,36.705,434
-65.195,-72.714,-403,-13.146
-1.117,-50,-99.62,95.567
-43.787,-55,46.227,76.249
40,-209,-2.067,31.145
-174,291,63.73,-47.969
-44.154,19,330,207
187,-133,-85,185
-489,-428,33,15.334
-57.511,28.911,110,435
-175,-217,69,24.288
-74.39,26.457,-318,429
-228,436,-443,334
-8.384,-199,-90.875,14.114
125,32.263,-413,357
18.961,66.836,-77.005,-358
56.747,-395,-351,-61
82.61,130,65.875,464
-377,78.177,358,23.341
-319,-462,-464,-10.307
19.234,-88.621,-93.144,-69.926
43.707,89,426,-85.48
78.15,-312,-407,-24
-44.797,-168,64.103,87.8
284,201,157,-235
-26.761,144,-318,18.932
-63.589,-89.051,-20.677,18.391
84,-108,-437,-95.495
-306,49,-38.547,-119
14,481,299,-387
-72.409,-54,96,-99.633
88.487,75.358,-64.643,-50
430,-314,47.706,398
-6,-262,434,35.459
126,-203,245,-65
326,-86.087,367,-56
70.153,259,-396,-271
387,-310,-25,164
-403,80.139,217,-86.636
29.466,-69.436,185,-61.118
-282,82.007,41.809,478
-359,7.603,-340,-81.793
337,-57,-86.085,-334
-40.989,270,439,-90
58.365,96,-81.387,-41
-40.036,20.129,-11.413,284
-31.799,-44.154,349,-28
-242,-13.149,205,-461
139,16,-9,70
277,-273,-30.794,-370
107,160,-84,-66.687
-55.351,-295,36,-449
192,-195,70.187,76.638
47.428,5.618,-489,-182
48.138,52.74,8.101,-86.967
-354,56,29.842,-9.388
-27.698,-443,-114,8
-79.256,-123,346,296
-81,-375,-292,-213
13.136,-163,-480,49.555
-0.451,82.825,-56.254,85.187
97.442,-29,80.631,89.281
-16.826,65.404,94.956,447
188,-257,-42.254,183
-65.699,56.657,-170,188
-368,-274,-317,-25.201
-88.903,465,380,61.359
-30,66.965,-51,90.696
-438,-401,60.291,-17.813
20.203,72.11,-47.338,287
-108,-86.502,-58.185,240
1.29,246,86.257,-60.923
-48.334,-189,347,-54.559
71,-26.158,-73.591,166
136,-78.632,-140,269
279,-14.005,-275,76
-93.737,343,90,-12.641
82.323,-399,39.663,91.526
-18.94,324,-180,-368
192,-440,91.473,60
-81.92,18.009,59.391,454
354,281,15.023,-156
46.014,-57,-39,172
-30.734,212,53.868,-48
-11.782,0.038,-195,-54.102
-88.538,-31.216,-63.512,-449
51,84,-88.728,-387
42.999,162,-365,67
363,-68.629,-279,91
-388,27,27.979,-68.269
75.435,358,0.338,366
-186,16,-94.228,-484
19.504,49.123,384,126
-379,-59.863,-436,-74.629
-57.144,-16.362,70.955,-111
35,-266,-225,59
-91,-61.738,411,-480
-68.664,-227,10.61,-334
-19,223,-408,51.321
-49.419,-12.66,104,54.358
5.731,-76,-487,-226
290,-385,37.087,-57.843
-65.662,325,-279,9.461
137,-76.314,-37.093,-25.739
-78,2.511,67.741,13.174
82.332,-73.956,-394,223
486,-482,-426,-385
61.191,-422,21.009,75.905
45.971,-296,-61,-463
-74.694,457,-14,-93.025
216,-97.964,10.151,-321
435,19.032,-88.716,-347
106,29,333,-174
115,95,-376,440
447,-40.431,18.988,111
72.911,6.657,13.28,369
-144,380,3,125
60.809,-385,278,-39.752
450,131,-153,-58.095
-402,-414,-32,-4.057
-98.808,-286,32.935,-425
-175,448,-24.024,-31.808
10.548,-308,467,20.548
75.305,-426,-497,-182
-334,354,417,-5.387
-175,-95.399,-311,-59.213
9.792,-13,3.705,175
-298,488,-86.708,-493
98.128,64.142,-140,-37.128
25.664,86,466,-171
490,-27.203,9.43,-64.851
194,31.346,-70.387,328
-222,-497,-476,-122
-380,0.343,56.895,-57.082
186,-81.883,-96.366,-168
-37.814,-1,70.186,233
-99.286,-484,-278,-150
-25,-24.736,147,-10.21
88.996,25.436,-67,188
-12,357,-17.928,-49
-96.552,83,-473,479
-3,-236,403,6.037
-16.982,11.172,-15.413,-36.793
-70.659,-95.396,-88.758,22.327
-6,-432,61.958,-93
-167,27.048,-69.059,8.135
51.444,-7.844,353,-225
287,341,-156,61
-24.441,-259,115,23.997
489,-406,35.264,73.15
-232,57.586,-76,-68.533
-4.595,-316,174,-30
362,29.417,-95.551,488
9.458,-22.637,-468,41.056
-313,80,27.456,199
51,-327,-13.447,-27.363
498,215,-470,-48.635
8.562,-472,264,67.505
95.979,265,451,114
-83.485,184,28,431
20,-379,71.553,59.837
-87.247,-234,267,-172
25.16,-332,-6.326,387
-73,3,-24.328,-60.426
-234,-213,-52.86,263
36,-485,155,-399
446,287,-76,-449
-6,-181,-424,499
260,27.64,-447,-20.555
-34.153,-17.064,405,-67.56
17.596,-425,-293,64.92
67,284,436,-72.805
-224,-110,58.777,-71
28.287,62.239,-82.146,45
-372,55.04,-36.402,-0.901
31.893,48.693,51.843,42.918
12.034,70,-175,-53
96,-304,276,190
35.444,163,21.002,244
-144,-17.011,262,-147
107,-394,20,-16
-234,28.532,-234,-49
-13.229,-87.642,-418,-450
-49.781,-486,-99.758,-411
40.996,-434,-61.404,-17.345
69.992,95,94.118,-34.291
62.478,79,-94.761,-294
-108,-31.291,491,-239
6.786,136,-56.526,-68
61.845,172,10.396,-39.642
206,-156,6.571,-53.442
357,-90.112,392,4.382
157,-30.479,-78,-23.19
461,-27.866,51.627,145
-54,-72.438,483,-81
-28,-55.645,-48.286,-16.952
307,29,-141,259
15.12,-484,406,53
-240,-90.483,59,42.861
-139,-35.285,-212,4.902
-42.833,402,-364,68.375
20.693,22,7.909,-112
-29,13.936,-139,202
-155,-416,-78.026,-85.763
-293,-406,52,-378
-163,122,-93.181,496
-285,-317,256,-30.363
86.863,-125,-57.651,88.584
-97.009,-258,0.023,-208
52.645,175,-451,316
-64.133,-92.424,85.963,312
-92.276,443,-384,-175
-251,-7.681,69.372,281
5.133,-88.837,199,-67.337
329,-65.653,265,41.568
12.469,-65,43.989,233
-11.769,-290,68,114
10.237,443,414,203
39.296,85.439,-42.926,421
-32.416,-71.474,277,-289
50.173,-355,88.023,-71
-90.035,65.295,5,274
459,-0.308,155,55.389
-164,-7,-114,44.591
-95.529,421,-122,-44.754
9,-93.598,208,12
-302,-79.302,391,280
65.562,418,-396,47.113
-18.43,81.195,-218,346
-27.884,-289,252,-4
-375,206,119,-49.063
-47,268,98.851,393
-62.18,69.9,-68.176,484
-173,-37.939,427,-18.174
43.878,-340,62.632,77.271
71.857,-67.679,423,-96.685
4.794,-52.394,429,473
-449,190,408,34.024
86.918,-92.403,-56,-20
-452,-484,-492,112
-25.35,-149,-42.607,-88.515
431,39.847,-474,23.699
-8.84,17.975,38.272,-35
19,-447,-160,-314
21,21.149,350,39
-196,252,-311,84.317
73.276,12.608,42,-16.821
452,-34,466,84.635
-95.603,268,-11.181,24.891
-12.726,455,90,315
-61,-410,-481,358
-300,325,-247,-439
-131,390,-143,-43.674
-186,69,-8.141,-232
-70.535,443,-32.278,238
-453,318,93,223
61,72.568,23.627,97.417
486,281,-328,108
-101,341,67.641,-412
-114,136,71.381,-442
-483,50,-81.513,327
-276,63.337,-378,-344
491,-71.331,-239,-96.757
-432,-97.559,-141,-210
-194,-50,78.4,73.406
78,-63.378,-70.217,-484
90,-290,-236,-473
-23,16.972,-71.407,318
273,-132,-92,10.238
217,-460,137,321
-71.735,-54.021,293,-453
-35.758,156,-386,-64
172,-27.941,6.102,143
-275,313,-187,79.717
101,71,-92.113,7.568
-57,226,271,468
33.783,413,-233,59.759
-77.74,-496,53.01,364
186,-125,179,-313
-388,263,405,270
-20.496,95.916,-360,-358
-233,-84,-97.359,-417
-60.115,126,31,-284
288,105,-451,132
5.77,52,-12.6,276
-65,-65,-90,23.334
-19.117,-81,-404,87.409
-325,350,426,204
27.711,-58.135,-188,141
-451,-33.944,321,-112
405,-340,445,92.485
285,-9.682,-375,-40.411
8.638,40.911,-74.774,472
59.169,86,18.568,-150
477,402,-445,149
-197,-115,500,496
73.106,-71.419,54,72.419
473,-58,-495,-30.787
16.724,188,-145,25.222
33,-169,-467,-127
-10.721,11.741,16.323,-62.605
-73,342,-41.974,-258
66.286,182,65.218,93
250,173,-18.694,215
-268,348,-17.7,-499
352,55,158,405
27.396,232,-242,-209
-31.001,-429,-251,158
60,-418,150,287
268,-144,-122,-208
16.062,5.98,26.386,-260
-119,11.722,-343,-233
400,-15.793,350,16.352
-472,-142,60,-327
-83,32.879,-372,57.503
-81.164,109,274,169
-76.837,-26.631,-89.023,-243
-172,46.342,11.265,-260
-71.771,38,-68.582,65.32
133,360,168,-4
27.659,-101,194,-342
91,30,77.378,33
23.154,-474,4.957,16.855
-52.468,167,-42.17,41.925
394,-18.555,448,2.082
-92.165,-291,11.895,79.75
283,-318,49.735,25.999
-1,205,-402,308
-496,-194,6.85,-114
305,-45.746,126,214
-185,138,58.998,-352
7.01,-4,240,-16.991
-87.537,-419,-19.375,-240
14.942,-22,77.616,-30.026
-98.333,-160,-290,-322
-14.854,-461,20.821,430
-94.464,-70.932,42,351
-16.83,-23.329,-72.701,-50.882
115,170,95.407,327
321,23.28,-153,-424
-3.241,433,64,-64.083
-76,-95.654,399,-189
-458,-451,-79.083,-375
-19.367,-1.992,-80.44,-308
-12.425,-280,-90.112,230
-93.611,-32.572,83.507,-65.644
-104,-269,-95.423,-428
-286,-6,23.083,250
4.756,443,-35.137,93.528
70.128,4,-111,66.117
-41,45.39,58,228
-72.185,212,-57.96,-94
168,62.619,56,-21
487,-375,364,-460
-23.34,96.302,-125,-29
83.401,327,-371,-226
-301,-96.359,371,171
1.247,493,424,-177
191,27.928,-357,203
388,-52.061,75.523,-61.726
-58.573,10.385,321,153
33,-5.153,-492,317
4.704,72.752,-316,-330
-78.995,110,271,350
69.794,-60,412,-332
286,-25.667,41.119,-222
-65.802,-143,-263,-6
-402,9.127,6.355,62.026
-19,330,-74,-4.791
-494,10.4,199,258
-293,-83.096,-150,-260
-67.347,-444,18.929,-63.652
58.492,-71.24,-13.965,-444
29.021,-259,-18.207,309
46.067,59.348,-325,-293
-22.492,22.309,370,-480
88,-75,-178,-3.554
86,27.732,8.325,-61.612
-83.045,-280,19.222,208
-44.48,457,-34.451,-24.393
469,-124,-90,65.342
-22.327,-78.233,79.893,-309
-75,-9.873,-0.797,-39
98.097,274,-61.828,295
-48.199,93.531,359,-15.663
78.777,117,246,-149
427,352,-72.358,-179
-71.61,4,53.785,-95.432
-81.834,-13.255,357,89.965
284,-292,-277,-40.952
58.689,65.098,-39.078,13.641
-433,-98.379,-156,-36.208
6,-33.35,-32.796,-73.18
-17.125,-14.394,-423,-70.415
39,-362,6,-16
61.947,-57.906,-238,7.878
-19.623,307,279,375
227,222,34.251,316
-66.663,-57,240,71.042
180,174,446,-90.713
379,-316,-413,-445
91.75,63.872,-103,22.517
-277,149,-466,-60.108
-253,-4,-17.798,115
22.25,-285,-363,57.972
412,319,255,-56.05
-6,-271,-83.339,188
69.304,-41.805,2,53.949
339,303,-96,21.804
462,90,-435,36
-126,-77.75,98.266,-5.533
-108,497,-78,52
364,45.21,-138,23.071
-454,67,-108,15.481
9.067,-69.795,46.733,78.193
114,154,-4.892,-90
71.305,-84.362,108,7.445
-185,416,311,-2.442
237,37.032,-308,12
75.398,-30.675,91.281,0.714
94.369,405,3.071,-46.286
21,-48.305,88.733,-72.899
7.526,1,348,58
-429,-272,-11.992,255
-235,-461,403,478
215,82,196,-104
-181,223,34.482,-72.414
49,54,95.855,60
-275,278,397,-271
-238,46.44,238,89.503
483,225,183,79
-331,-45,-35,-389
241,75.216,-82.632,-304
18.501,-162,-302,239
353,38.731,117,-50.412
395,78,-60.741,216
442,12,-493,80.454
43,-46.692,145,28.392
-255,-73.027,211,-105
366,-42,416,471
24.58,-163,482,19
20.597,-11.593,9.204,-97.8
-18.2,392,120,-12.131
243,-48.01,97.067,470
179,-454,-119,-56
67.823,-89.582,43.999,1.834
99.199,-213,-219,183
382,269,146,-106
26,-171,-227,79.705
-301,-58.808,88.297,-73.098
147,-129,-487,52
-178,-35.095,247,293
367,-416,258,-74.235
35.134,191,473,99
-34,-207,59.675,357
-357,-335,138,-39.871
-18,61,72,278
-62.693,97.009,52.049,149
-226,279,72.447,-431
-308,17.54,-285,-405
-80.788,290,-119,-40
484,15.819,28,-48
20,-98.884,487,-68
-43.47,-88.907,381,-8.828
-34.592,-148,-145,-30
-224,3.357,-97.852,196
-164,-98,18.254,-47.259
-202,-499,-33,-400
51.21,-79.108,-29.23,-468
72.799,-53.113,-45.147,5.319
-9.499,260,-27,-303
354,37.782,95.679,189
196,79.044,17.602,-21.795
-82.39,-453,274,22.979
414,-176,19,423
370,307,-69,-28.547
41.233,63,14.065,-64.303
-493,210,199,-85.039
97.062,-315,30.167,-86.378
-56.494,-82.39,34.591,151
-171,11.918,-44.351,381
15.932,-18.938,64.43,51.057
441,-362,-53.517,-126
386,0,-239,-448
71,-30.571,58.74,466
15,-62.528,427,-328
51.555,339,-176,-226
-160,353,-323,39.387
83,-51.815,-82.554,35
-41.36,276,180,-430
307,-5.109,-5,86
-37.989,34.048,50.628,29
-74.594,-397,406,84
-33,-39.276,-140,452
-15.883,-19,-237,-203
414,3.724,417,-410
-81.708,-270,-72.298,218
35.819,20.95,-479,338
-34,268,5.328,-344
-189,59.238,-83,203
-349,-63.695,-38,-435
-0.673,348,292,-6.379
-63.862,-3,-3.753,80
-23,80.908,-28,76.673
99.811,-97.241,477,340
-398,-61.549,-97,70
155,-270,147,-28
-2.229,477,337,141
-391,298,367,-199
464,-8,106,-68.553
205,86.67,-357,-43.32
22.379,-82.117,-81.523,-2
349,-272,-15,-154
2.298,-479,486,-92.792
-226,55.862,-494,-63.975
-44.815,62.049,-23,-32.373
320,-72.587,67.397,-100
97,-265,7.827,489
-86.624,-285,-36,165
76,55.29,14.59,-54.063
-301,69,-23.106,87.895
-47.553,298,-47,436
-481,-4,383,-27.535
286,94.488,329,-496
48.853,271,-70.461,452
-491,416,345,-182
498,-87.187,11,-76.972
247,21.001,39.998,-57.523
351,-269,-31.527,-67.795
-43.535,-222,-356,271
439,89.515,76.6,56
-25.084,35.44,-159,94.537
-458,19,371,-496
28.014,268,-425,-263
89.128,118,44.027,-147
-312,3.182,380,400
-73.297,-91.053,180,29.179
-11.067,76,-194,265
-7,-57.189,109,472
-0.743,-1.01,-94.58,70.055
73,80.231,-38,342
-86.156,-354,-326,74.036
223,42,97.345,-82
178,-26.937,-212,-358
-238,-73.265,-141,186
338,386,-107,-35.103
-65,475,-58.402,-31.498
-83.054,-69.521,-71,-184
-241,-201,-267,-284
66.64,-315,28.002,148
-46.321,2.533,438,475
13.597,-2.607,55,-76.193
-37.586,20.163,115,-331
-377,84,-95.036,128
73.129,69.864,-51.609,-176
-406,-89.123,173,43.772
103,11.919,-147,-88.423
-453,41.745,-273,-37.085
48.122,488,216,-35.587
23.44,110,-409,31
240,-360,-23.654,-5.254
405,-435,60.488,245
5.429,80.795,96.763,-19.17
-82,-7.129,-60.552,56
-385,-18,-141,51.476
-38.808,-410,-229,-68
-200,39.493,10.466,-69
-71.94,119,291,-312
-191,-98,25.623,98
45,-346,-480,21.417
-87.437,8.407,205,-474
49.109,-68,-184,-82.654
50,-183,399,479
82.645,-339,491,1
-471,-90.408,-166,-0.384
-125,80,84,248
394,43.521,233,-50
-54.618,360,409,67.496
217,322,495,-13.861
86.612,90.56,301,113
34,389,-96,231
31.709,-43,255,103
11.348,-45.627,72,-251
-74.379,15.499,-8,-183
-116,-353,-118,-157
445,92.559,-173,-346
-290,-45,-43.962,487
307,300,-41.52,88.774
-326,-242,75.777,17
-96.203,329,-135,29.227
-441,-59.136,21.891,472
116,-85.815,-83.214,294
113,266,-141,61.146
61.191,206,8.857,-161
-38.963,367,-456,39.877
381,-391,-321,-382
11.147,-322,28.704,165
157,384,70.166,151
-26.167,52.945,-168,-328
145,-468,-25.884,136
-60.074,499,70.63,-328
313,-81.275,419,-32
47.561,68,-487,126
-282,191,-363,41.078
-88.954,-339,-211,-180
-499,-59.651,-50,-481
-113,177,-295,-247
264,304,-65,202
-228,-325,25.642,-64
407,235,-482,-73.818
34,-177,28.627,-362
28.48,-70.776,24,-42
117,91,-33.628,-19.122
-37,449,-114,-335
40.34,275,86.985,221
-412,456,-70.859,268
92.379,108,-376,66.414
-54.345,411,-88.329,-200
-335,452,306,-39.776
-98.56,7.686,476,453
-93.685,53.642,-50.099,11.745
412,-15.229,203,-338
26,59.844,426,-44.046
73.093,-372,-488,-11.756
-265,-198,86.116,60.676
-85.908,-71.226,49,6.743
-191,424,-294,195
-347,124,-58,-18.821
16.842,-435,-204,-103
-420,46.084,-2.242,355
-86.891,-477,97.928,-20
-114,-46.618,410,175
117,41.627,301,-12
-242,-289,84,-93.864
-68.192,15.073,54.78,471
149,428,495,-77.12
-21.777,69,-68.703,4.737
-308,-324,-14,171
-154,44,-158,-194
-367,1.326,-176,-55.675
38,500,-114,-447
-37,-48.342,410,24.861
135,-35.542,243,135
29.051,-94.074,52,-422
-72.541,112,16.865,-390
320,106,-60.549,105
14.476,454,-93.446,-382
18,44.578,-164,30.082
70.882,308,492,-156
98.875,-318,403,-108
415,-417,17.223,62.457
-38.255,-362,-58.135,319
202,58.063,-114,372
-48.85,-0.901,74,145
-317,-188,457,-15
-206,17.802,-163,244
-66.472,-84.916,-359,-40
-188,15.176,-54,-33.581
-415,-2.488,345,-46.904
250,-121,-62.107,-231
-54.447,8,10.834,-36.947
338,-440,-3,-15.383
31.516,1.968,-92.667,-359
211,471,-322,-447
-436,454,110,406
-54.946,-380,-57.382,-36.771
2,11.237,8.673,-452
-25.438,-16.428,324,-86.617
